ID,SYMBOL,ICUvsNON_LFC,ICUvsNON_FDR
ENSG00000105427,CNFN,3.703109087,0.009730174
ENSG00000148773,MKI67,3.049544286,0.009766197
ENSG00000145882,PCYOX1L,-1.512901582,0.009773537
ENSG00000124074,ENKD1,-1.659052873,0.009827249
ENSG00000183484,GPR132,2.938937816,0.009827491
ENSG00000163218,PGLYRP4,2.902308326,0.009833991
ENSG00000136286,MYO1G,3.162205949,0.009839313
ENSG00000105514,RAB3D,2.004325917,0.009845987
ENSG00000106012,IQCE,-1.135423577,0.009851437
ENSG00000143653,SCCPDH,-1.098463739,0.009922909
ENSG00000144228,SPOPL,0.983420748,0.009934035
ENSG00000247081,BAALC-AS1,-1.369173039,0.009934035
ENSG00000168610,STAT3,1.651088652,0.009939524
ENSG00000145824,CXCL14,3.461336186,0.009956399
ENSG00000178607,ERN1,1.449132307,0.009956399
ENSG00000197826,C4orf22,-2.18917487,0.009956399
ENSG00000205155,PSENEN,-1.504739411,0.009956399
ENSG00000005001,PRSS22,2.22709659,0.009958231
ENSG00000129993,CBFA2T3,2.712368163,0.009958231
ENSG00000177464,GPR4,4.375310106,0.009958231
ENSG00000179029,TMEM107,-1.464567042,0.009958231
ENSG00000185621,LMLN,-1.325201515,0.009958231
ENSG00000203963,C1orf141,-1.760652578,0.009958231
ENSG00000241112,RPL29P14,3.59660385,0.009958231
ENSG00000248508,SRP14-AS1,-1.511634666,0.009969138
ENSG00000251307,RP11-506H20.1,-1.693023484,0.009969138
ENSG00000165309,ARMC3,-1.997500536,0.00999275
ENSG00000113739,STC2,4.897159268,0.010002326
ENSG00000067182,TNFRSF1A,1.662212796,0.010005075
ENSG00000163006,CCDC138,-1.478653348,0.010013914
ENSG00000172602,RND1,2.691848976,0.010016627
ENSG00000138193,PLCE1,-1.158120738,0.010031274
ENSG00000055208,TAB2,1.121470823,0.010033007
ENSG00000099331,MYO9B,1.714193123,0.010034654
ENSG00000161921,CXCL16,2.234434699,0.010042289
ENSG00000107099,DOCK8,2.097381762,0.010073133
ENSG00000139112,GABARAPL1,1.371265645,0.010073133
ENSG00000185633,NDUFA4L2,3.421872621,0.010073133
ENSG00000163568,AIM2,2.770174549,0.010075093
ENSG00000234692,RP11-445L6.3,-2.168387755,0.010081791
ENSG00000150433,TMEM218,-1.061707509,0.010086112
ENSG00000158805,ZNF276,1.737400434,0.010088871
ENSG00000173442,EHBP1L1,1.892999466,0.010088871
ENSG00000196169,KIF19,-2.107925254,0.010118221
ENSG00000129128,SPCS3,0.915771361,0.010129698
ENSG00000253540,FAM86HP,-1.7724872,0.01013363
ENSG00000197355,UAP1L1,1.806073066,0.010139377
ENSG00000100422,CERK,1.201765551,0.010146892
ENSG00000176986,SEC24C,2.665140086,0.010176448
ENSG00000135365,PHF21A,1.324139859,0.010183711
ENSG00000146243,IRAK1BP1,-1.810361153,0.010207199
ENSG00000203797,DDO,-1.602169126,0.010207199
ENSG00000169062,UPF3A,-0.919385008,0.010222195
ENSG00000255337,RP11-315O6.1,-2.076174438,0.010242808
ENSG00000136160,EDNRB,4.098317182,0.010244522
ENSG00000003402,CFLAR,1.21684831,0.010267385
ENSG00000128965,CHAC1,2.764089659,0.010267385
ENSG00000138081,FBXO11,1.41182526,0.010267385
ENSG00000178172,SPINK6,3.698999132,0.010267385
ENSG00000172985,SH3RF3,-2.218566555,0.010325458
ENSG00000285938,NA,2.50374882,0.010325458
ENSG00000104549,SQLE,-1.087595564,0.010359069
ENSG00000157330,C1orf158,-1.769958755,0.010359069
ENSG00000105656,ELL,1.794722396,0.01036944
ENSG00000107984,DKK1,3.371036936,0.01036944
ENSG00000257242,LINC01619,1.776034026,0.01036944
ENSG00000070081,NUCB2,-1.57452746,0.010381751
ENSG00000151413,NUBPL,-1.21274114,0.010381751
ENSG00000158050,DUSP2,2.58086028,0.010381751
ENSG00000189366,ALG1L,-1.899225395,0.010391213
ENSG00000121671,CRY2,-1.270814487,0.010393413
ENSG00000147533,GOLGA7,2.646965431,0.010393413
ENSG00000181004,BBS12,-1.253346064,0.010393413
ENSG00000163739,CXCL1,2.006510205,0.010399354
ENSG00000183625,CCR3,3.843261569,0.010423471
ENSG00000162545,CAMK2N1,3.473251362,0.010449799
ENSG00000118007,STAG1,1.486459565,0.0104921
ENSG00000253369,RP11-1081M5.1,-3.487915407,0.010534584
ENSG00000188229,TUBB4B,-1.361126265,0.010535429
ENSG00000227376,FTH1P16,1.865495947,0.010535429
ENSG00000188511,C22orf34,3.367430969,0.010571407
ENSG00000110080,ST3GAL4,2.273869514,0.010624988
ENSG00000137261,KIAA0319,-1.292077895,0.010628089
ENSG00000170852,KBTBD2,1.151123816,0.010638191
ENSG00000163625,WDFY3,1.305597753,0.010667616
ENSG00000143751,SDE2,1.226430539,0.010681404
ENSG00000163935,SFMBT1,-1.021790202,0.010702459
ENSG00000074855,ANO8,2.04016925,0.010728517
ENSG00000165474,GJB2,2.738141675,0.010732847
ENSG00000110375,UPK2,4.055174504,0.010750624
ENSG00000115687,PASK,-1.365427369,0.010750624
ENSG00000118965,WDR35,-1.517304911,0.010750624
ENSG00000186827,TNFRSF4,2.743947836,0.010778649
ENSG00000148344,PTGES,1.782329439,0.010802476
ENSG00000185267,CDNF,-1.793245796,0.010848561
ENSG00000178467,P4HTM,-1.381093029,0.010934946
ENSG00000212663,RP1-122K4.3,-2.547376615,0.010934946
ENSG00000136830,FAM129B,1.71744746,0.01093889
ENSG00000137801,THBS1,2.631211756,0.01093889
ENSG00000143369,ECM1,4.888525513,0.01093889
ENSG00000004838,ZMYND10,-1.954985844,0.010941552
ENSG00000259342,RP11-519G16.5,2.308748557,0.010941552
ENSG00000285106,NA,3.065195368,0.010955727
ENSG00000143322,ABL2,1.251741216,0.010965665
ENSG00000163214,DHX57,-1.092722474,0.010965665
ENSG00000168615,ADAM9,1.309101726,0.010965665
ENSG00000146221,TCTE1,-1.650038153,0.010981161
ENSG00000125657,TNFSF9,3.553060071,0.010988664
ENSG00000179299,NSUN7,-1.383614342,0.010988664
ENSG00000138085,ATRAID,-0.898594042,0.010993933
ENSG00000125845,BMP2,2.370954131,0.011000693
ENSG00000142102,PGGHG,1.822574105,0.011005471
ENSG00000144827,ABHD10,-1.132650727,0.011005471
ENSG00000111291,GPRC5D,2.806844612,0.01100968
ENSG00000287185,NA,3.516907363,0.011027141
ENSG00000112667,DNPH1,-1.399874926,0.011038282
ENSG00000136859,ANGPTL2,2.778051042,0.011038282
ENSG00000136943,CTSV,2.272722503,0.011038282
ENSG00000171608,PIK3CD,1.94076493,0.011038282
ENSG00000183914,DNAH2,-2.190251502,0.011038282
ENSG00000184313,MROH7,-2.040469819,0.011038282
ENSG00000213014,VN2R17P,-3.922695133,0.011038282
ENSG00000264659,CTD-2006K23.2,3.868581645,0.011038282
ENSG00000166183,ASPG,2.36415575,0.01104971
ENSG00000079974,RABL2B,-1.376272453,0.011054703
ENSG00000134815,DHX34,1.789430121,0.011054703
ENSG00000197930,ERO1A,1.605478129,0.011102993
ENSG00000016602,CLCA4,2.968469172,0.011110251
ENSG00000101417,PXMP4,-1.07535086,0.011110251
ENSG00000118096,IFT46,-1.369168033,0.011110251
ENSG00000143669,LYST,1.534102491,0.011110251
ENSG00000153250,RBMS1,0.850768799,0.011110251
ENSG00000171786,NHLH1,3.394276911,0.011110251
ENSG00000183117,CSMD1,-1.925323608,0.011110251
ENSG00000225217,HSPA7,2.370168597,0.011110251
ENSG00000228437,RP11-400N13.2,4.1503707,0.011110251
ENSG00000276842,RP11-713N11.6,-2.175749831,0.011110251
ENSG00000052344,PRSS8,1.979027538,0.01112115
ENSG00000182165,TP53TG1,-1.440076491,0.01112115
ENSG00000247774,PCED1B-AS1,1.914298817,0.011140105
ENSG00000103653,CSK,1.556357096,0.011179724
ENSG00000110871,COQ5,-0.989754072,0.011179724
ENSG00000232810,TNF,3.383618714,0.011179724
ENSG00000259207,ITGB3,4.7382253,0.011179724
ENSG00000120913,PDLIM2,1.977177407,0.01119991
ENSG00000126759,CFP,2.243971857,0.011200376
ENSG00000116514,RNF19B,2.117013455,0.011203191
ENSG00000143257,NR1I3,3.340240119,0.011203578
ENSG00000167261,DPEP2,3.015872459,0.011203578
ENSG00000198933,TBKBP1,1.479721791,0.011224883
ENSG00000066084,DIP2B,1.221643796,0.011239895
ENSG00000110931,CAMKK2,1.374227398,0.011239895
ENSG00000124237,C20orf85,-1.883414683,0.011239895
ENSG00000226530,RP11-348F1.2,-4.4726133,0.011271695
ENSG00000186471,AKAP14,-1.870155209,0.011274275
ENSG00000050438,SLC4A8,-1.977411962,0.011316409
ENSG00000119977,TCTN3,-1.055015035,0.011316409
ENSG00000143320,CRABP2,2.092570251,0.011324861
ENSG00000148735,PLEKHS1,-1.131770502,0.011324861
ENSG00000167548,KMT2D,1.455857862,0.011324861
ENSG00000171574,ZNF584,-1.167988355,0.011324861
ENSG00000171798,KNDC1,-1.951235422,0.011324861
ENSG00000189298,ZKSCAN3,-1.494592581,0.011340292
ENSG00000167779,IGFBP6,2.55671129,0.01134065
ENSG00000243701,DUBR,-1.900388149,0.011363105
ENSG00000198873,GRK5,2.213849173,0.011368482
ENSG00000237576,AC097495.2,3.928203313,0.011368482
ENSG00000170379,TCAF2,2.198810132,0.011375829
ENSG00000138311,ZNF365,2.064286467,0.011376918
ENSG00000142867,BCL10,1.137402377,0.011388917
ENSG00000229809,ZNF688,-1.408269034,0.011388917
ENSG00000283602,AC011380.8,4.571136578,0.011388917
ENSG00000136603,SKIL,1.274800951,0.011389807
ENSG00000058272,PPP1R12A,1.034102398,0.011396768
ENSG00000243710,CFAP57,-2.320886477,0.011396768
ENSG00000281333,RP11-900F13.3,-2.169143486,0.011396768
ENSG00000131669,NINJ1,2.469237862,0.011397762
ENSG00000184831,APOO,-1.147011871,0.011397762
ENSG00000117477,CCDC181,-1.625428703,0.0114125
ENSG00000146555,SDK1,-1.38167729,0.0114125
ENSG00000115594,IL1R1,2.002523359,0.011422017
ENSG00000198805,PNP,2.162322588,0.011422017
ENSG00000111674,ENO2,-1.5087077,0.011456422
ENSG00000035681,NSMAF,1.493600323,0.011474078
ENSG00000241458,RPL7P19,2.212695698,0.011474078
ENSG00000110713,NUP98,1.276923228,0.011499763
ENSG00000164266,SPINK1,3.050851149,0.011499763
ENSG00000165752,STK32C,-1.47223883,0.011499763
ENSG00000118492,ADGB,-2.258075608,0.011502035
ENSG00000175575,PAAF1,-1.237446224,0.011509403
ENSG00000168140,VASN,2.0878866,0.011516523
ENSG00000227857,RP4-533D7.5,-2.531366728,0.011526932
ENSG00000158089,GALNT14,1.359345007,0.011563985
ENSG00000236869,RP11-944L7.4,-3.424735586,0.011563985
ENSG00000152253,SPC25,2.357586095,0.011566267
ENSG00000005238,FAM214B,1.525439452,0.011568395
ENSG00000181666,HKR1,-0.997967066,0.01157998
ENSG00000155265,GOLGA7B,2.21233642,0.011586727
ENSG00000173846,PLK3,2.914436784,0.011600591
ENSG00000139832,RAB20,1.652413768,0.011601918
ENSG00000166402,TUB,-1.830150621,0.011601918
ENSG00000105948,TTC26,-1.391535519,0.011617177
ENSG00000115163,CENPA,2.741422213,0.011617177
ENSG00000120899,PTK2B,1.451695749,0.011617177
ENSG00000134874,DZIP1,-1.41407252,0.011617177
ENSG00000166596,CFAP52,-1.996630179,0.011617177
ENSG00000166926,MS4A6E,4.534705627,0.011617177
ENSG00000197324,LRP10,1.432786545,0.011617177
ENSG00000233578,EIF4EP1,3.168115926,0.011617177
ENSG00000196096,AC079610.2,-2.30184945,0.011623225
ENSG00000234546,RP3-510D11.2,-1.4418388,0.011623225
ENSG00000142910,TINAGL1,2.359811631,0.011628653
ENSG00000087903,RFX2,-1.112174305,0.011639278
ENSG00000152380,FAM151B,1.323303608,0.011639278
ENSG00000150873,C2orf50,-1.678531641,0.011646022
ENSG00000063015,SEZ6,3.783237033,0.011650447
ENSG00000127666,TICAM1,2.236828102,0.011658589
ENSG00000128591,FLNC,2.354498537,0.011658589
ENSG00000120833,SOCS2,1.946142716,0.011726334
ENSG00000137038,TMEM261,-1.001206269,0.011726334
ENSG00000146457,WTAP,0.966080461,0.011726334
ENSG00000149016,TUT1,-1.387137169,0.011726334
ENSG00000159433,STARD9,-1.80739373,0.011726334
ENSG00000176601,MAP3K19,-1.85529125,0.011726334
ENSG00000177459,ERICH5,-1.579882431,0.011726334
ENSG00000279259,RP11-334C17.3,3.172140636,0.011726334
ENSG00000155111,CDK19,1.008314876,0.011737996
ENSG00000283525,LLNLR-271C9.1,3.659837807,0.011737996
ENSG00000177640,CASC2,-1.860260754,0.011764195
ENSG00000164845,FAM86FP,-2.027538598,0.011793037
ENSG00000165868,HSPA12A,-1.867926258,0.011793037
ENSG00000203734,ECT2L,-2.155392475,0.011796688
ENSG00000005844,ITGAL,1.885264392,0.011824325
ENSG00000019991,HGF,2.021564571,0.011904054
ENSG00000101222,SPEF1,-1.767125542,0.011904054
ENSG00000136490,LIMD2,1.808043191,0.011904054
ENSG00000152154,TMEM178A,-1.687180501,0.011904054
ENSG00000152931,PART1,-1.959864723,0.011904054
ENSG00000233871,DLG5-AS1,-1.805565155,0.011904054
ENSG00000160219,GAB3,1.885648858,0.011922961
ENSG00000104783,KCNN4,1.45814018,0.011953394
ENSG00000115520,COQ10B,1.025943432,0.011957671
ENSG00000186976,EFCAB6,-1.915572296,0.011962904
ENSG00000152582,SPEF2,-2.008919414,0.011988126
ENSG00000188522,FAM83G,1.501222133,0.011988126
ENSG00000197057,DTHD1,-1.830245679,0.011988126
ENSG00000177494,ZBED2,3.120692122,0.011989121
ENSG00000075618,FSCN1,2.674198841,0.012001501
ENSG00000095203,EPB41L4B,-1.328117014,0.012001501
ENSG00000096063,SRPK1,1.016341466,0.012001501
ENSG00000103319,EEF2K,-1.187768177,0.012001501
ENSG00000237181,AC147651.4,1.87604051,0.012001501
ENSG00000178814,OPLAH,1.722338641,0.012022084
ENSG00000256073,URB1-AS1,-1.147774144,0.012022084
ENSG00000162461,SLC25A34,2.133389088,0.012095569
ENSG00000285219,NA,-1.345563232,0.012106375
ENSG00000078487,ZCWPW1,-1.321655399,0.012122826
ENSG00000215160,OR7E122P,-2.493281415,0.012122826
ENSG00000272382,CTD-2035E11.4,-2.819086178,0.01212449
ENSG00000163617,CCDC191,-1.696369389,0.012159379
ENSG00000242759,LINC00882,-1.914955884,0.012159379
ENSG00000143224,PPOX,-1.965982926,0.012162889
ENSG00000075945,KIFAP3,-1.254681204,0.012164275
ENSG00000260266,CTD-2311M21.2,-3.543117715,0.012164275
ENSG00000169403,PTAFR,2.250849602,0.012191094
ENSG00000231028,LINC00271,-1.850908727,0.012191094
ENSG00000171160,MORN4,-1.467423476,0.012200304
ENSG00000205744,DENND1C,1.803768896,0.012210474
ENSG00000100490,CDKL1,-1.189730803,0.012230616
ENSG00000086288,NME8,2.697662458,0.012237416
ENSG00000075275,CELSR1,-1.085427496,0.012238638
ENSG00000197081,IGF2R,1.477379265,0.012259317
ENSG00000167850,CD300C,2.754783814,0.0122607
ENSG00000189077,TMEM120A,1.203111881,0.01230382
ENSG00000224536,RP11-134G8.7,-1.562570858,0.012324549
ENSG00000074211,PPP2R2C,4.62925899,0.012345222
ENSG00000145283,SLC10A6,3.248682906,0.012345222
ENSG00000178372,CALML5,2.812105508,0.012358718
ENSG00000110719,TCIRG1,1.457175345,0.012359705
ENSG00000265206,MIR142,2.772938712,0.012395716
ENSG00000132475,H3F3B,1.309720114,0.012398573
ENSG00000138594,TMOD3,1.059178683,0.012398573
ENSG00000126233,SLURP1,1.959445163,0.01243076
ENSG00000157551,KCNJ15,2.510448486,0.01243076
ENSG00000184005,ST6GALNAC3,2.52814682,0.012453542
ENSG00000135269,TES,1.030609928,0.01245459
ENSG00000162702,ZNF281,1.226585166,0.012484746
ENSG00000046651,OFD1,-0.935241764,0.012485209
ENSG00000219891,ZSCAN12P1,2.450935966,0.012500484
ENSG00000101255,TRIB3,1.998335147,0.01256755
ENSG00000121316,PLBD1,1.098157962,0.01256755
ENSG00000226145,KRT16P6,4.884289512,0.01256755
ENSG00000166478,ZNF143,1.060339208,0.012573722
ENSG00000197191,CYSRT1,1.97539953,0.012573722
ENSG00000121210,KIAA0922,1.164703935,0.012588494
ENSG00000123505,AMD1,1.121022634,0.012588494
ENSG00000249715,FER1L5,-1.737131445,0.012597121
ENSG00000198743,SLC5A3,1.822030417,0.012620428
ENSG00000105967,TFEC,1.889915841,0.012638915
ENSG00000138166,DUSP5,2.791249819,0.012638915
ENSG00000139178,C1RL,1.163088401,0.012638915
ENSG00000106348,IMPDH1,2.12062541,0.012643788
ENSG00000135469,COQ10A,-1.142186136,0.012643788
ENSG00000152763,WDR78,-1.809062237,0.012705142
ENSG00000163605,PPP4R2,0.968503004,0.012705142
ENSG00000156206,CFAP161,-1.473041826,0.012712428
ENSG00000199899,Y_RNA,-1.697529642,0.012718381
ENSG00000179071,CCDC89,-2.284701767,0.012738329
ENSG00000165181,C9orf84,1.823364865,0.012745464
ENSG00000232748,RP11-196G11.6,2.368442448,0.012745464
ENSG00000140548,ZNF710,2.026459919,0.012751856
ENSG00000183386,FHL3,2.014632303,0.012751856
ENSG00000125505,MBOAT7,1.873302352,0.012758329
ENSG00000180354,MTURN,-0.777331608,0.012758837
ENSG00000177535,OR2B11,4.729478207,0.012765695
ENSG00000072110,ACTN1,1.51157861,0.012787813
ENSG00000130021,PUDP,-1.000950691,0.012799295
ENSG00000172554,SNTG2,3.556672204,0.012805752
ENSG00000186105,LRRC70,4.141689214,0.012805752
ENSG00000134602,STK26,1.366218729,0.012806626
ENSG00000035499,DEPDC1B,2.284141366,0.012807159
ENSG00000118596,SLC16A7,1.348880027,0.012807159
ENSG00000135604,STX11,1.893606695,0.012807159
ENSG00000143333,RGS16,2.596517727,0.012807159
ENSG00000170629,DPY19L2P2,-1.997273613,0.012807159
ENSG00000185250,PPIL6,-1.811667197,0.012807159
ENSG00000232104,RFX3-AS1,-2.375124316,0.012807159
ENSG00000228648,RP11-568A7.2,-3.363479966,0.012821614
ENSG00000165730,STOX1,-1.91092105,0.012824513
ENSG00000118418,HMGN3,-1.597116929,0.012826495
ENSG00000112033,PPARD,1.979960401,0.012854163
ENSG00000251139,RP11-701P16.2,5.235858967,0.012854163
ENSG00000170776,AKAP13,1.117818257,0.012860021
ENSG00000273174,RP11-434H6.6,2.33189215,0.012875205
ENSG00000223749,MIR503HG,3.052935563,0.012879589
ENSG00000111737,RAB35,1.313793601,0.012886732
ENSG00000121289,CEP89,-1.124963296,0.012901456
ENSG00000111261,MANSC1,1.576290084,0.012933125
ENSG00000131503,ANKHD1,1.46378338,0.012933125
ENSG00000175793,SFN,2.565725925,0.012955019
ENSG00000233006,AC034220.3,-1.904191594,0.012955019
ENSG00000137878,GCOM1,3.24719467,0.013035691
ENSG00000140403,DNAJA4,-1.08039762,0.013035691
ENSG00000166313,APBB1,-2.011939328,0.013035691
ENSG00000178401,DNAJC22,-1.469866913,0.013035691
ENSG00000184602,SNN,1.865874351,0.013037821
ENSG00000010282,HHATL,-2.650832584,0.013041186
ENSG00000121851,POLR3GL,-1.118231291,0.013060755
ENSG00000026751,SLAMF7,2.492412057,0.013069964
ENSG00000182378,PLCXD1,2.040811229,0.013069964
ENSG00000142634,EFHD2,1.624680565,0.013071708
ENSG00000058453,CROCC,-1.688318588,0.013083836
ENSG00000069849,ATP1B3,1.41279382,0.013083836
ENSG00000196659,TTC30B,-1.36598606,0.013083836
ENSG00000234497,ERICH3-AS1,-4.133624399,0.013083836
ENSG00000104856,RELB,2.207724593,0.013084071
ENSG00000110799,VWF,2.104494387,0.013084071
ENSG00000155066,PROM2,1.910680572,0.013084071
ENSG00000164989,CCDC171,-1.774185235,0.013084071
ENSG00000260604,RP1-140K8.5,-2.178885274,0.013085447
ENSG00000188042,ARL4C,1.217693977,0.013113294
ENSG00000166959,MS4A8,-2.19184276,0.013121613
ENSG00000125089,SH3TC1,1.414913176,0.013167685
ENSG00000164251,F2RL1,0.993240671,0.013167685
ENSG00000200651,Y_RNA,-3.244222138,0.013167685
ENSG00000087116,ADAMTS2,3.39666057,0.013176767
ENSG00000214655,ZSWIM8,1.707554733,0.013176767
ENSG00000239388,ASB14,-2.086072998,0.013176767
ENSG00000203785,SPRR2E,5.047820042,0.013235608
ENSG00000010327,STAB1,1.5151268,0.013252409
ENSG00000182013,PNMAL1,-3.772979206,0.013266232
ENSG00000066629,EML1,-1.519426662,0.013296075
ENSG00000149968,MMP3,5.114909388,0.013307419
ENSG00000116044,NFE2L2,1.025775599,0.013324145
ENSG00000156787,TBC1D31,-1.125406758,0.013327105
ENSG00000169564,PCBP1,2.025968577,0.013327105
ENSG00000170185,USP38,1.059189152,0.013327105
ENSG00000012124,CD22,3.102642375,0.01333997
ENSG00000112320,SOBP,-1.249382659,0.013343467
ENSG00000145911,N4BP3,1.578954094,0.013343467
ENSG00000155085,AK9,-1.3180027,0.01337348
ENSG00000225361,PPP1R26-AS1,-1.632529171,0.013389053
ENSG00000271447,MMP28,1.442411694,0.013416911
ENSG00000237232,ZNF295-AS1,-1.892483723,0.013443018
ENSG00000129673,AANAT,2.287531053,0.013449847
ENSG00000284690,NA,4.629242301,0.013452662
ENSG00000136688,IL36G,3.0586532,0.013479068
ENSG00000145819,ARHGAP26,1.580428632,0.013479068
ENSG00000164111,ANXA5,1.05725337,0.013479068
ENSG00000167077,MEI1,1.915469011,0.013479068
ENSG00000198604,BAZ1A,1.032467406,0.013479068
ENSG00000203786,KPRP,5.842585857,0.013479068
ENSG00000215301,DDX3X,1.096308427,0.013479068
ENSG00000264968,RP11-387H17.4,-3.831580898,0.013479068
ENSG00000111087,GLI1,3.462127145,0.013492761
ENSG00000182117,NOP10,1.280743125,0.013492761
ENSG00000163576,EFHB,-1.70546193,0.013495745
ENSG00000274717,RP1-47A17.1,3.736584496,0.013495745
ENSG00000223552,RP11-24F11.2,2.703169767,0.013497636
ENSG00000160838,LRRC71,-1.950702239,0.013497814
ENSG00000138778,CENPE,2.048787738,0.013499753
ENSG00000074660,SCARF1,3.363946205,0.013514033
ENSG00000137266,SLC22A23,-0.865933095,0.013518361
ENSG00000109667,SLC2A9,1.706682832,0.013536877
ENSG00000188596,CFAP54,-1.739246186,0.013536877
ENSG00000215845,TSTD1,-1.282468523,0.013536877
ENSG00000154217,PITPNC1,1.4580088,0.013544006
ENSG00000159082,SYNJ1,1.086907583,0.013560444
ENSG00000167984,NLRC3,-1.708498525,0.013560444
ENSG00000177189,RPS6KA3,0.794266456,0.013560444
ENSG00000076108,BAZ2A,1.293538422,0.013593807
ENSG00000104320,NBN,1.499371499,0.013593807
ENSG00000198837,DENND4B,1.265096837,0.013593807
ENSG00000254561,RP11-196E1.3,-2.369972218,0.013658655
ENSG00000164972,C9orf24,-1.958880823,0.013664939
ENSG00000203985,LDLRAD1,-2.028630567,0.01366508
ENSG00000138115,CYP2C8,-2.851595604,0.013694087
ENSG00000150773,PIH1D2,-1.767391214,0.013694087
ENSG00000183513,COA5,-0.902977049,0.013694087
ENSG00000231621,AC013264.2,-1.950226715,0.013694087
ENSG00000232093,RP11-307C12.11,-2.238188481,0.013694087
ENSG00000244119,PDCL3P4,-1.752983254,0.013694087
ENSG00000170959,DCDC1,-1.997192613,0.013696298
ENSG00000286705,NA,-1.913796409,0.013696298
ENSG00000120262,CCDC170,-2.034758758,0.013754317
ENSG00000235652,RP11-545I5.3,-2.04012069,0.013796136
ENSG00000156675,RAB11FIP1,2.044099009,0.013827285
ENSG00000067334,DNTTIP2,1.092749118,0.013842043
ENSG00000235098,ANKRD65,-1.111194236,0.013842043
ENSG00000227210,AC079145.4,-2.947527866,0.013867766
ENSG00000103253,HAGHL,-1.879042478,0.013880057
ENSG00000234911,TEX21P,-1.609574023,0.013880057
ENSG00000135047,CTSL,1.904720146,0.013995888
ENSG00000169314,C22orf15,-1.998794033,0.013998188
ENSG00000138443,ABI2,-1.137845274,0.0140028
ENSG00000170482,SLC23A1,-2.582970474,0.014003637
ENSG00000141968,VAV1,2.001752093,0.014004
ENSG00000143514,TP53BP2,0.961781833,0.014004
ENSG00000180861,LINC01559,2.305974684,0.014004
ENSG00000196704,AMZ2,-0.895198218,0.014004
ENSG00000134323,MYCN,2.985923552,0.014025972
ENSG00000102802,MEDAG,3.966316767,0.014073848
ENSG00000206530,CFAP44,-1.770108101,0.014073848
ENSG00000163803,PLB1,1.551667345,0.014110337
ENSG00000115884,SDC1,1.348225966,0.014110846
ENSG00000115042,FAHD2A,-1.009799151,0.014134733
ENSG00000121454,LHX4,2.164606235,0.014134733
ENSG00000167969,ECI1,-1.006832295,0.014152075
ENSG00000113615,SEC24A,1.198941172,0.014167864
ENSG00000206199,ANKUB1,-1.653531345,0.014167864
